index,wav_file,old_name,segment_text,question,C1,C2,C3,C4,C_correct,summary,duration,training.thisRepN,training.thisTrialN,training.thisN,training.thisIndex,sum_true.thisRepN,sum_true.thisTrialN,sum_true.thisN,sum_true.thisIndex,dummy_loop.thisRepN,dummy_loop.thisTrialN,dummy_loop.thisN,dummy_loop.thisIndex,experiment.thisRepN,experiment.thisTrialN,experiment.thisN,experiment.thisIndex,sum_true_exp.thisRepN,sum_true_exp.thisTrialN,sum_true_exp.thisN,sum_true_exp.thisIndex,dummy_loop_exp.thisRepN,dummy_loop_exp.thisTrialN,dummy_loop_exp.thisN,dummy_loop_exp.thisIndex,thisRow.t,notes,Experimenter.started,reminder.started,Experimenter.stopped,Instructions.started,Instructions.stopped,Start_Segment_Train.started,Play_train.started,Trial_counter_train.started,text_5.started,Start_Segment_Train.stopped,Play_train.numClicks,Play_train.timesOn,Play_train.timesOff,Training_Segment.started,Experimen_audio.started,polygon.started,polygon.stopped,Training_Segment.stopped,Rating.started,slider.started,text_3.started,button_2.started,Rating.stopped,slider.response,slider.rt,button_2.numClicks,button_2.timesOn,button_2.timesOff,Start_Summary.started,text_2.started,Start_Summary.stopped,summary_button.numClicks,summary_button.timesOn,summary_button.timesOff,Summary.started,textbox.started,summary_done.started,Summary.stopped,textbox.text,summary_done.numClicks,summary_done.timesOn,summary_done.timesOff,Multiple_Choice_2.started,Multiple_Choice_2.stopped,A.numClicks,A.timesOn,A.timesOff,B.numClicks,B.timesOn,B.timesOff,C.numClicks,C.timesOn,C.timesOff,D.numClicks,D.timesOn,D.timesOff,Start_Exp.started,Start_exp.started,Start.started,Start_Exp.stopped,Start.numClicks,Start.timesOn,Start.timesOff,Start_Segment.started,Play.started,Trial_counter.started,text_6.started,Start_Segment.stopped,Play.numClicks,Play.timesOn,Play.timesOff,Start_Sum_Exp.started,text_4.started,Start_Sum_Exp.stopped,sum_button.numClicks,sum_button.timesOn,sum_button.timesOff,textbox.stopped,summary_done.stopped,Thanks.started,text_7.started,text_7.stopped,Thanks.stopped,participant,session,date,expName,psychopyVersion,frameRate,expStart,
1,Someday_trial_condition.wav,Someday__Someday__Maybe__Unabridged___File_069_of_116_3.wav,It's a gut feeling You can't nickname him He's a real person not a joke person You don't have to tell me Only a real person would try to shake hands with my best friend's foot Jane you're not explaining it right It was very romantic And thankfully our steaming bowl of bright yellow melted cheese with flecks of green chilies arrives Listen she says dipping a chip into the creamy depths You're the one with the brand new personality I'm still the same old Jane,"What does the narrator have, according to Jane?",A) A new recipe for dipping sauce,B) A new personality,C) A new restaurant suggestion,D) A new pair of shoes,B) A new personality,yes,30,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,402.842936458,,0.008974499999993668,0.01795270799999571,326.851658542,326.851671042,342.48739091699997,342.497289167,342.514067167,342.514067167,342.514067167,346.56825675,1,[4.0615119170000185],[4.061517750000007],346.568715875,346.61743625,346.612788625,376.631921083,376.602799333,376.624000125,376.833229,376.833229,390.643226083,400.464283417,9.933333333333334,13.992582249999998,1,[9.831594333999988],[9.831597584000008],400.466595167,400.471888917,402.803855917,1,[2.3366159170000174],[2.336619125000027],402.804550875,402.842936458,402.842936458,432.804457708,Jane and another person are talking about a date she had with someone. They are then dissucssing shaking his foot and a steaming bowl of pasta or cheese,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,p_12,001,2024-05-13_11h30.35.672,speech_rate,2023.2.3,None,2024-05-13 11h30.51.797545 -0700,
1,Someday_trial_condition.wav,Someday__Someday__Maybe__Unabridged___File_069_of_116_3.wav,It's a gut feeling You can't nickname him He's a real person not a joke person You don't have to tell me Only a real person would try to shake hands with my best friend's foot Jane you're not explaining it right It was very romantic And thankfully our steaming bowl of bright yellow melted cheese with flecks of green chilies arrives Listen she says dipping a chip into the creamy depths You're the one with the brand new personality I'm still the same old Jane,"What does the narrator have, according to Jane?",A) A new recipe for dipping sauce,B) A new personality,C) A new restaurant suggestion,D) A new pair of shoes,B) A new personality,yes,30,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,p_12,001,2024-05-13_11h30.35.672,speech_rate,2023.2.3,None,2024-05-13 11h30.51.797545 -0700,
1,Someday_trial_condition.wav,Someday__Someday__Maybe__Unabridged___File_069_of_116_3.wav,It's a gut feeling You can't nickname him He's a real person not a joke person You don't have to tell me Only a real person would try to shake hands with my best friend's foot Jane you're not explaining it right It was very romantic And thankfully our steaming bowl of bright yellow melted cheese with flecks of green chilies arrives Listen she says dipping a chip into the creamy depths You're the one with the brand new personality I'm still the same old Jane,"What does the narrator have, according to Jane?",A) A new recipe for dipping sauce,B) A new personality,C) A new restaurant suggestion,D) A new pair of shoes,B) A new personality,yes,30,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,432.804809792,437.52949616700005,0,,,1,4.704321499999992,4.704324375000056,0,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,p_12,001,2024-05-13_11h30.35.672,speech_rate,2023.2.3,None,2024-05-13 11h30.51.797545 -0700,
2,Someday_trial_condition-5x.wav,Someday__Someday__Maybe__Unabridged___File_103_of_116_1.wav,Isn't halfway where two people usually meet Well in general maybe But tonight this is sort of a big deal for me It's my night I'm not sure you you don't think I get it Well no I mean how could you I'm having trouble making sense of this conversation James is speaking with authority but there's something wrong Something feels so wrong somehow I don't care about waving and smiling and having my picture taken with him,"How does James speak, according to the narrator?",A) With compassion,B) With grief,C) With hesitation,D) With authority,D) With authority,yes,6.2,0,1,1,1,0,0,0,0,0,0,0,0,,,,,,,,,,,,,458.141060833,,,,,,,437.53017224999996,437.55419770799995,437.55419770799995,437.55419770799995,443.189539042,1,[5.656094250000024],[5.656097416999955],443.18975920799994,443.20541149966664,443.203397,449.40908420799997,449.39031716700003,449.40155533300003,449.661922292,449.661922292,453.490248833,454.39470879199996,3.0083333333333333,4.06382316700001,1,[0.9138888339999767],[0.9138944170000514],454.395213583,454.40530054199996,458.127073625,1,[3.7311611249999714],[3.7311814579999236],458.12795325,458.141060833,458.141060833,482.87372670800005,there was some explaination of something,1,[24.741650958999912],[24.74165462499991],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,p_12,001,2024-05-13_11h30.35.672,speech_rate,2023.2.3,None,2024-05-13 11h30.51.797545 -0700,
2,Someday_trial_condition-5x.wav,Someday__Someday__Maybe__Unabridged___File_103_of_116_1.wav,Isn't halfway where two people usually meet Well in general maybe But tonight this is sort of a big deal for me It's my night I'm not sure you you don't think I get it Well no I mean how could you I'm having trouble making sense of this conversation James is speaking with authority but there's something wrong Something feels so wrong somehow I don't care about waving and smiling and having my picture taken with him,"How does James speak, according to the narrator?",A) With compassion,B) With grief,C) With hesitation,D) With authority,D) With authority,yes,6.2,0,1,1,1,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,p_12,001,2024-05-13_11h30.35.672,speech_rate,2023.2.3,None,2024-05-13 11h30.51.797545 -0700,
2,Someday_trial_condition-5x.wav,Someday__Someday__Maybe__Unabridged___File_103_of_116_1.wav,Isn't halfway where two people usually meet Well in general maybe But tonight this is sort of a big deal for me It's my night I'm not sure you you don't think I get it Well no I mean how could you I'm having trouble making sense of this conversation James is speaking with authority but there's something wrong Something feels so wrong somehow I don't care about waving and smiling and having my picture taken with him,"How does James speak, according to the narrator?",A) With compassion,B) With grief,C) With hesitation,D) With authority,D) With authority,yes,6.2,0,1,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,482.87413575000005,490.70874304200004,1,7.823613708999915,7.823617208999963,0,,,0,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,p_12,001,2024-05-13_11h30.35.672,speech_rate,2023.2.3,None,2024-05-13 11h30.51.797545 -0700,
,Someday_114_condition-2x.wav,Someday__Someday__Maybe__Unabridged___File_051_of_116_0.wav,You know in general for show business I think that's why I'm not getting any calls from the agency What do you think is the right way to look You know more like these girls on still nursing I gesture toward the television where a buxom blonde in a short skirt and open doctor's coat is struggling to reattach the IV of an elderly male patient by straddling his hospital bed accidentally smothering him with her cleavage The studio audience screams with laughter,What TV show does the narrator reference in their conversation about appearances?,A. A cooking show,B. A crime show,C. A sitcom called "Still Nursing",D. A reality show,C. A sitcom called "Still Nursing",no,14.34,,,,,,,,,,,,,0,0,0,0,,,,,,,,,527.184245542,,,,,,,,,,,,,,,529.228246208,529.2601819163333,529.250497125,543.584403,543.600842417,543.622501917,543.88014875,543.88014875,545.303840625,546.094889458,10,1.6556884169999648,1,[0.8003549579999572],[0.8003577909998967],,,,,,,,,,,,,,,546.095538292,551.796759208,0,,,0,,,1,5.6903324579999435,5.690339040999902,0,,,490.709191833,490.71553866700003,490.71553866700003,527.127900875,1,[36.41791520900006],[36.41791845900002],527.173427583,527.184245542,527.184245542,527.184245542,529.227718167,1,[2.051070374999995],[2.0510766249999506],,,,,,,,,,,,,p_12,001,2024-05-13_11h30.35.672,speech_rate,2023.2.3,None,2024-05-13 11h30.51.797545 -0700,
,Someday_29_condition.wav,Someday__Someday__Maybe__Unabridged___File_017_of_116_1.wav,You said you're new Who Me Well sort of yes I'm new to class but I've lived in New York for a little while two years over two years I worked for my dad at his school and then I was in a theater company for a long time before that touring and also I've done one commercial and that's it Ugh I'm babbling At least I didn't tell him the company was called Go Kids and we played stupid fairy tale characters and the only places we toured were elementary schools in the Tri State area Oh God what if he asks what company I was in I wish I hadn't mentioned the commercial either,What is the narrator worried about regarding her introduction to the person she meets on the street?,A. Revealing too much about her background,B. Not providing enough information,C. Mentioning the wrong company name,D. Being too concise in her introduction,A. Revealing too much about her background,yes,29.49,,,,,,,,,,,,,0,1,1,1,0,0,0,0,0,0,0,0,588.346591792,,,,,,,,,,,,,,,555.461020708,555.509965708,555.501300875,584.997114208,585.001717042,585.023143833,585.233768542,585.233768542,586.123585083,587.014107542,9.916666666666666,1.0729086249999682,1,[0.8996637919999557],[0.8996667919999481],,,,,,,588.318811667,588.346591792,588.346591792,618.149515458,shes talking about how she is part of a touring theater or show group and it takes place in the tristate area she feels embarrassed about what she said in conversaton with a guy,1,[29.827357667],[29.827366208999933],,,,,,,,,,,,,,,,,,,,,,551.797879375,551.805549333,551.805549333,551.805549333,555.460814625,1,[3.6613127079999686],[3.661316749999969],587.014642042,587.020265792,588.317922208,1,[1.3019656249999798],[1.3019797499999868],,,,,,,p_12,001,2024-05-13_11h30.35.672,speech_rate,2023.2.3,None,2024-05-13 11h30.51.797545 -0700,
,Someday_29_condition.wav,Someday__Someday__Maybe__Unabridged___File_017_of_116_1.wav,You said you're new Who Me Well sort of yes I'm new to class but I've lived in New York for a little while two years over two years I worked for my dad at his school and then I was in a theater company for a long time before that touring and also I've done one commercial and that's it Ugh I'm babbling At least I didn't tell him the company was called Go Kids and we played stupid fairy tale characters and the only places we toured were elementary schools in the Tri State area Oh God what if he asks what company I was in I wish I hadn't mentioned the commercial either,What is the narrator worried about regarding her introduction to the person she meets on the street?,A. Revealing too much about her background,B. Not providing enough information,C. Mentioning the wrong company name,D. Being too concise in her introduction,A. Revealing too much about her background,yes,29.49,,,,,,,,,,,,,0,1,1,1,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,p_12,001,2024-05-13_11h30.35.672,speech_rate,2023.2.3,None,2024-05-13 11h30.51.797545 -0700,
,Someday_29_condition.wav,Someday__Someday__Maybe__Unabridged___File_017_of_116_1.wav,You said you're new Who Me Well sort of yes I'm new to class but I've lived in New York for a little while two years over two years I worked for my dad at his school and then I was in a theater company for a long time before that touring and also I've done one commercial and that's it Ugh I'm babbling At least I didn't tell him the company was called Go Kids and we played stupid fairy tale characters and the only places we toured were elementary schools in the Tri State area Oh God what if he asks what company I was in I wish I hadn't mentioned the commercial either,What is the narrator worried about regarding her introduction to the person she meets on the street?,A. Revealing too much about her background,B. Not providing enough information,C. Mentioning the wrong company name,D. Being too concise in her introduction,A. Revealing too much about her background,yes,29.49,,,,,,,,,,,,,0,1,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,618.150049125,618.216491708,0,,,1,0.05363004200000887,0.0536335000000463,0,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,p_12,001,2024-05-13_11h30.35.672,speech_rate,2023.2.3,None,2024-05-13 11h30.51.797545 -0700,
